filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv,modv
..\data\indiv_files\STAT_A_EN_corrected\618.txt,1,47,6,27,6,94,7,44,7,0.47,0.16,0.13,0.25,0.25,0.35,47,34,32.70,31.80,0.50,0.68,3.43,4.85,0.85,12.93,0.61,1.00,4.00,1.41,0.09,0.58,0.16,0.05,0.20
..\data\indiv_files\STAT_A_EN_corrected\619.txt,1,69,7,39,7,158,11,80,11,0.51,0.14,0.10,0.19,0.56,0.53,69,32,31.90,32.80,0.44,0.65,3.88,5.49,0.84,13.44,0.49,0.75,9.00,2.12,0.15,0.40,0.10,0.03,0.12
..\data\indiv_files\STAT_A_EN_corrected\620.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_A_EN_corrected\621.txt,1,46,2,26,1,80,2,40,1,0.50,0.03,0.04,0.00,0.00,0.00,46,32,33.00,33.70,0.57,0.64,3.64,5.14,0.87,15.07,0.65,0.67,4.00,1.41,0.15,0.53,0.20,0.05,0.25
..\data\indiv_files\STAT_A_EN_corrected\622.txt,1,54,5,36,5,86,5,45,5,0.52,0.11,0.09,0.17,0.33,0.41,54,39,36.30,35.60,0.63,0.78,4.12,5.82,0.90,18.52,0.80,0.75,6.75,1.84,0.20,0.88,0.13,0.00,0.13
..\data\indiv_files\STAT_A_EN_corrected\623.txt,1,44,2,24,2,80,3,39,3,0.49,0.08,0.05,0.00,0.00,0.00,44,31,33.30,31.90,0.55,0.62,3.48,4.92,0.86,13.95,0.62,0.77,7.69,1.96,0.26,0.50,0.13,0.00,0.13
..\data\indiv_files\STAT_A_EN_corrected\624.txt,1,59,5,32,5,85,5,42,5,0.49,0.12,0.08,0.00,0.00,0.00,59,40,38.70,41.00,0.69,0.80,4.53,6.40,0.92,23.48,0.76,0.83,4.17,1.44,0.12,0.71,0.26,0.05,0.31
..\data\indiv_files\STAT_A_EN_corrected\625.txt,1,39,3,24,3,70,4,32,4,0.46,0.12,0.08,0.00,0.00,0.00,39,32,30.90,33.30,0.56,0.64,3.30,4.66,0.86,13.40,0.75,0.83,4.17,1.44,0.16,0.75,0.19,0.03,0.22
..\data\indiv_files\STAT_A_EN_corrected\627.txt,1,17,3,8,3,21,4,10,4,0.48,0.40,0.18,0.33,0.33,0.41,17,17,17,17,0.81,0.81,2.62,3.71,0.93,19.05,0.80,1.00,3.00,1.22,0.30,0.50,0.30,0.00,0.30
..\data\indiv_files\STAT_A_EN_corrected\628.txt,1,79,17,45,14,120,20,56,15,0.47,0.27,0.22,0.22,0.89,0.67,79,42,40.40,39.80,0.66,0.80,5.10,7.21,0.91,23.81,0.80,0.78,10.89,2.33,0.25,0.83,0.09,0.05,0.14
..\data\indiv_files\STAT_A_EN_corrected\629.txt,1,32,4,19,4,49,6,22,6,0.45,0.27,0.12,0.00,0.00,0.00,32,32,32,32,0.65,0.65,3.23,4.57,0.89,15.44,0.86,1.00,3.00,1.22,0.14,0.91,0.23,0.05,0.27
..\data\indiv_files\STAT_A_EN_corrected\630.txt,1,61,8,36,7,110,20,53,18,0.48,0.34,0.13,0.07,0.07,0.18,61,32,35.60,32.90,0.55,0.67,4.11,5.82,0.87,16.27,0.68,0.87,11.27,2.37,0.25,0.67,0.08,0.02,0.09
..\data\indiv_files\STAT_A_EN_corrected\631.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_A_EN_corrected\632.txt,1,46,3,26,3,90,5,41,5,0.46,0.12,0.07,0.00,0.00,0.00,46,32,31.50,32.80,0.51,0.64,3.43,4.85,0.85,13.10,0.63,0.56,2.78,1.18,0.12,0.57,0.20,0.02,0.22
..\data\indiv_files\STAT_A_EN_corrected\633.txt,1,54,7,34,7,124,10,62,10,0.50,0.16,0.13,0.08,0.08,0.20,54,29,31.90,31.50,0.44,0.62,3.43,4.85,0.83,12.14,0.55,0.77,7.69,1.96,0.16,0.52,0.11,0.02,0.13
..\data\indiv_files\STAT_A_EN_corrected\634.txt,1,54,2,36,2,100,4,52,4,0.52,0.08,0.04,0.00,0.00,0.00,54,31,31.50,33.40,0.54,0.64,3.82,5.40,0.87,14.95,0.69,0.77,7.69,1.96,0.19,0.62,0.17,0.02,0.19
..\data\indiv_files\STAT_A_EN_corrected\635.txt,1,49,6,33,6,99,8,52,8,0.53,0.15,0.12,0.12,0.12,0.25,49,27,30.70,28.30,0.49,0.54,3.48,4.92,0.85,13.04,0.63,0.50,2.00,1.00,0.08,0.56,0.13,0.08,0.21
..\data\indiv_files\STAT_A_EN_corrected\636.txt,1,45,2,27,2,77,4,40,4,0.52,0.10,0.04,0.00,0.00,0.00,45,33,33.50,35.40,0.58,0.66,3.63,5.13,0.88,15.26,0.68,1.00,9.00,2.12,0.23,0.57,0.15,0.00,0.15
..\data\indiv_files\STAT_A_EN_corrected\637.txt,1,38,1,17,1,71,2,30,2,0.42,0.07,0.03,0.00,0.00,0.00,38,27,29.80,28.10,0.54,0.54,3.19,4.51,0.85,12.62,0.57,0.67,2.67,1.15,0.13,0.47,0.20,0.00,0.20
..\data\indiv_files\STAT_A_EN_corrected\638.txt,1,53,7,32,6,98,9,44,8,0.45,0.18,0.13,0.00,0.00,0.00,53,38,33.40,31.70,0.54,0.76,3.79,5.35,0.87,14.85,0.73,0.89,7.11,1.89,0.18,0.62,0.25,0.02,0.27
..\data\indiv_files\STAT_A_EN_corrected\639.txt,1,43,5,25,5,84,8,36,8,0.43,0.22,0.12,0.20,0.20,0.32,43,32,31.50,32.60,0.51,0.64,3.32,4.69,0.85,12.73,0.69,0.80,3.20,1.26,0.11,0.65,0.28,0.00,0.28
..\data\indiv_files\STAT_A_EN_corrected\640.txt,1,69,11,42,11,103,12,55,12,0.53,0.22,0.16,0.24,0.94,0.69,69,44,39.90,41.10,0.67,0.83,4.81,6.80,0.91,23.29,0.76,1.00,17.00,2.92,0.31,0.72,0.13,0.02,0.15
..\data\indiv_files\STAT_A_EN_corrected\642.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_A_EN_corrected\643.txt,1,53,6,31,6,110,9,51,9,0.46,0.18,0.11,0.17,0.17,0.29,53,30,30.70,30.70,0.48,0.62,3.57,5.05,0.84,13.14,0.61,0.67,2.67,1.15,0.08,0.55,0.20,0.02,0.22
..\data\indiv_files\STAT_A_EN_corrected\644.txt,1,50,5,28,5,85,7,44,7,0.52,0.16,0.10,0.09,0.09,0.21,50,31,35.50,36.60,0.59,0.62,3.83,5.42,0.88,16.15,0.64,0.82,7.36,1.92,0.20,0.48,0.18,0.02,0.20
..\data\indiv_files\STAT_A_EN_corrected\645.txt,1,44,3,24,3,86,5,38,5,0.44,0.13,0.07,0.00,0.00,0.00,44,25,31.90,31.10,0.51,0.50,3.35,4.74,0.85,12.86,0.63,0.78,5.44,1.65,0.18,0.57,0.13,0.00,0.13
..\data\indiv_files\STAT_A_EN_corrected\646.txt,1,56,8,33,8,107,10,54,10,0.50,0.19,0.14,0.00,0.00,0.00,56,32,33.60,33.00,0.52,0.63,3.83,5.41,0.86,14.65,0.61,0.73,8.07,2.01,0.20,0.59,0.09,0.06,0.15
..\data\indiv_files\STAT_A_EN_corrected\647.txt,1,65,10,40,9,131,16,58,15,0.44,0.26,0.15,0.14,0.29,0.38,65,30,33.40,29.80,0.50,0.62,4.02,5.68,0.86,14.73,0.69,0.71,7.14,1.89,0.17,0.62,0.16,0.02,0.17
..\data\indiv_files\STAT_A_EN_corrected\648.txt,1,48,8,29,7,91,11,43,10,0.47,0.23,0.17,0.17,0.17,0.29,48,26,31.70,30.50,0.53,0.52,3.56,5.03,0.86,13.82,0.67,1.00,6.00,1.73,0.14,0.56,0.19,0.02,0.21
..\data\indiv_files\STAT_A_EN_corrected\649.txt,1,62,8,36,7,147,13,64,12,0.44,0.19,0.13,0.10,0.20,0.32,62,28,32.30,31.20,0.42,0.57,3.62,5.11,0.83,12.53,0.56,0.65,8.45,2.06,0.20,0.44,0.14,0.02,0.16
..\data\indiv_files\STAT_A_EN_corrected\651.txt,1,79,19,56,19,122,24,75,24,0.61,0.32,0.24,0.06,0.06,0.17,79,41,40.60,42.10,0.65,0.82,5.06,7.15,0.91,23.06,0.75,0.88,13.24,2.57,0.20,0.65,0.21,0.05,0.27
..\data\indiv_files\STAT_A_EN_corrected\652.txt,1,64,9,38,9,121,13,65,12,0.54,0.18,0.14,0.07,0.07,0.19,64,38,34.90,32.90,0.53,0.68,4.11,5.82,0.87,15.68,0.58,0.71,7.14,1.89,0.15,0.48,0.22,0.03,0.25
..\data\indiv_files\STAT_A_EN_corrected\653.txt,1,41,3,22,2,78,5,34,4,0.44,0.12,0.07,0.11,0.11,0.24,41,29,29.60,29.60,0.53,0.58,3.28,4.64,0.85,12.82,0.65,1.00,9.00,2.12,0.26,0.48,0.12,0.00,0.12
..\data\indiv_files\STAT_A_EN_corrected\654.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_A_EN_corrected\655.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_A_EN_corrected\656.txt,1,56,9,33,9,138,13,64,13,0.46,0.20,0.16,0.15,0.31,0.39,56,33,32.10,29.60,0.41,0.62,3.37,4.77,0.82,11.69,0.52,0.85,9.31,2.16,0.17,0.47,0.11,0.05,0.16
..\data\indiv_files\STAT_A_EN_corrected\657.txt,1,46,5,27,5,83,8,39,8,0.47,0.21,0.11,0.11,0.11,0.24,46,31,33.40,33.30,0.55,0.62,3.57,5.05,0.87,14.37,0.69,0.78,5.44,1.65,0.18,0.67,0.15,0.03,0.18
..\data\indiv_files\STAT_A_EN_corrected\658.txt,1,37,3,23,3,55,4,27,4,0.49,0.15,0.08,0.00,0.00,0.00,37,37,34.20,36.50,0.67,0.74,3.53,4.99,0.90,17.59,0.85,1.00,7.00,1.87,0.26,0.83,0.07,0.00,0.07
..\data\indiv_files\STAT_A_EN_corrected\659.txt,1,67,11,42,11,148,17,73,17,0.49,0.23,0.16,0.12,0.25,0.35,67,38,34.20,32.60,0.45,0.69,3.89,5.51,0.84,13.68,0.58,0.81,10.56,2.30,0.18,0.54,0.12,0.01,0.14
..\data\indiv_files\STAT_A_EN_corrected\660.txt,1,41,4,23,4,72,8,35,8,0.49,0.23,0.10,0.00,0.00,0.00,41,33,32.30,33.00,0.57,0.66,3.42,4.83,0.87,14.11,0.66,1.00,5.00,1.58,0.14,0.52,0.17,0.00,0.17
..\data\indiv_files\STAT_A_EN_corrected\661.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_A_EN_corrected\662.txt,1,30,11,17,11,43,16,23,16,0.53,0.70,0.37,0.40,0.80,0.63,30,30,30,30,0.70,0.70,3.23,4.57,0.90,17.07,0.74,1.00,5.00,1.58,0.22,0.77,0.09,0.04,0.13
..\data\indiv_files\STAT_A_EN_corrected\663.txt,1,67,7,38,6,155,11,68,10,0.44,0.15,0.10,0.07,0.07,0.19,67,28,31.80,30.20,0.43,0.57,3.81,5.38,0.83,13.17,0.56,0.71,7.14,1.89,0.15,0.50,0.18,0.00,0.18
..\data\indiv_files\STAT_A_EN_corrected\664.txt,1,58,3,30,2,137,3,62,2,0.45,0.03,0.05,0.00,0.00,0.00,58,30,33.30,29.90,0.42,0.62,3.50,4.96,0.83,12.23,0.48,0.64,5.79,1.70,0.15,0.44,0.08,0.02,0.10
..\data\indiv_files\STAT_A_EN_corrected\665.txt,1,61,5,35,4,122,8,56,7,0.46,0.12,0.08,0.00,0.00,0.00,61,34,33.00,33.70,0.50,0.69,3.91,5.52,0.86,14.46,0.62,0.86,10.29,2.27,0.21,0.47,0.18,0.02,0.20
..\data\indiv_files\STAT_A_EN_corrected\667.txt,1,56,5,31,5,113,10,54,10,0.48,0.19,0.09,0.00,0.00,0.00,56,33,32.80,31.80,0.50,0.68,3.73,5.27,0.85,13.83,0.57,0.73,5.82,1.71,0.15,0.48,0.19,0.02,0.20
..\data\indiv_files\STAT_A_EN_corrected\668.txt,1,41,3,25,3,70,6,32,6,0.46,0.19,0.07,0.14,0.14,0.27,41,32,31.00,30.30,0.59,0.64,3.47,4.90,0.87,14.65,0.78,0.86,5.14,1.60,0.19,0.71,0.25,0.03,0.28
..\data\indiv_files\STAT_A_EN_corrected\669.txt,1,62,12,38,11,104,14,52,13,0.50,0.25,0.19,0.09,0.09,0.21,62,34,36.00,37.40,0.60,0.72,4.30,6.08,0.89,18.11,0.73,0.91,9.09,2.13,0.19,0.70,0.17,0.00,0.17
..\data\indiv_files\STAT_A_EN_corrected\670.txt,1,37,6,22,6,72,11,35,11,0.49,0.31,0.16,0.50,0.50,0.50,37,34,29.70,28.70,0.51,0.68,3.08,4.36,0.84,11.93,0.63,1.00,2.00,1.00,0.06,0.67,0.20,0.03,0.23
..\data\indiv_files\STAT_A_EN_corrected\671.txt,1,50,6,31,6,88,8,40,8,0.45,0.20,0.12,0.12,0.12,0.25,50,34,33.60,33.50,0.57,0.68,3.77,5.33,0.87,15.40,0.78,1.00,8.00,2.00,0.20,0.69,0.15,0.00,0.15
..\data\indiv_files\STAT_A_EN_corrected\675.txt,1,55,4,30,4,88,6,38,6,0.43,0.16,0.07,0.00,0.00,0.00,55,35,37.20,37.20,0.62,0.70,4.15,5.86,0.90,18.52,0.79,0.90,8.10,2.01,0.24,0.71,0.11,0.00,0.11
..\data\indiv_files\STAT_A_EN_corrected\676.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
..\data\indiv_files\STAT_A_EN_corrected\677.txt,1,59,8,33,7,108,11,54,10,0.50,0.19,0.14,0.06,0.06,0.18,59,37,37.20,35.20,0.55,0.69,4.01,5.68,0.87,15.75,0.61,0.88,12.25,2.47,0.26,0.47,0.11,0.02,0.13
..\data\indiv_files\STAT_A_EN_corrected\678.txt,1,66,3,37,2,143,3,60,2,0.42,0.03,0.05,0.00,0.00,0.00,66,28,33.50,33.00,0.46,0.62,3.90,5.52,0.84,13.83,0.62,0.69,6.23,1.77,0.15,0.57,0.17,0.07,0.23
..\data\indiv_files\STAT_A_EN_corrected\680.txt,1,57,8,32,7,107,9,47,8,0.44,0.17,0.14,0.14,0.29,0.38,57,34,33.40,33.20,0.53,0.68,3.90,5.51,0.87,15.06,0.68,0.86,10.29,2.27,0.26,0.50,0.15,0.04,0.19
..\data\indiv_files\STAT_A_EN_corrected\682.txt,1,42,9,25,9,67,10,34,10,0.51,0.29,0.21,0.20,0.40,0.45,42,32,35.00,31.30,0.63,0.64,3.63,5.13,0.89,16.44,0.74,0.80,6.40,1.79,0.24,0.60,0.21,0.03,0.24
..\data\indiv_files\STAT_A_EN_corrected\684.txt,1,94,10,58,10,208,14,110,14,0.53,0.13,0.11,0.00,0.00,0.00,94,34,37.10,36.40,0.45,0.72,4.61,6.52,0.85,15.58,0.53,0.73,11.64,2.41,0.15,0.44,0.15,0.03,0.18
..\data\indiv_files\STAT_A_EN_corrected\685.txt,1,48,5,27,5,98,9,45,9,0.46,0.20,0.10,0.00,0.00,0.00,48,36,31.00,32.30,0.49,0.72,3.43,4.85,0.84,12.79,0.60,0.83,4.17,1.44,0.11,0.62,0.18,0.00,0.18
..\data\indiv_files\STAT_A_EN_corrected\686.txt,1,45,8,28,7,63,10,35,9,0.56,0.26,0.18,0.12,0.12,0.25,45,39,37.50,36.80,0.71,0.78,4.01,5.67,0.92,22.16,0.80,0.88,6.12,1.75,0.20,0.67,0.20,0.06,0.26
..\data\indiv_files\STAT_A_EN_corrected\687.txt,1,57,6,39,6,135,11,75,11,0.56,0.15,0.11,0.00,0.00,0.00,57,33,32.40,30.00,0.42,0.64,3.47,4.91,0.82,12.12,0.52,0.64,4.45,1.49,0.09,0.49,0.19,0.01,0.20
..\data\indiv_files\STAT_A_EN_corrected\689.txt,1,3,0,3,0,3,0,3,0,1.00,0.00,0.00,0,0,0,3,3,3,3,1.00,1.00,1.22,1.73,1.00,NaN,1.00,0,0,0,0.00,1.00,0.33,0.00,0.33
..\data\indiv_files\STAT_A_EN_corrected\691.txt,1,63,9,39,9,127,15,64,15,0.50,0.23,0.14,0.17,0.50,0.50,63,34,33.60,34.50,0.50,0.70,3.95,5.59,0.86,14.54,0.61,0.89,14.22,2.67,0.25,0.47,0.16,0.03,0.19
..\data\indiv_files\STAT_A_EN_corrected\692.txt,1,48,6,29,5,80,7,43,6,0.54,0.14,0.12,0.08,0.08,0.20,48,36,35.10,32.70,0.60,0.72,3.79,5.37,0.88,16.33,0.67,0.83,8.33,2.04,0.23,0.52,0.14,0.00,0.14
..\data\indiv_files\STAT_A_EN_corrected\693.txt,1,56,3,32,3,109,4,50,4,0.46,0.08,0.05,0.00,0.00,0.00,56,33,33.80,33.50,0.51,0.69,3.79,5.36,0.86,14.35,0.64,0.69,6.23,1.77,0.18,0.61,0.12,0.02,0.14
..\data\indiv_files\STAT_A_EN_corrected\695.txt,1,53,10,33,9,91,10,44,9,0.48,0.20,0.19,0.08,0.08,0.20,53,37,35.10,31.80,0.58,0.74,3.93,5.56,0.88,16.35,0.75,0.83,8.33,2.04,0.23,0.67,0.09,0.02,0.11
..\data\indiv_files\STAT_A_EN_corrected\696.txt,1,54,4,33,4,108,13,55,13,0.51,0.24,0.07,0.08,0.08,0.20,54,34,32.90,33.20,0.50,0.67,3.67,5.20,0.85,13.74,0.60,0.83,8.33,2.04,0.18,0.53,0.13,0.02,0.15
..\data\indiv_files\STAT_A_EN_corrected\697.txt,1,58,9,31,7,115,12,56,10,0.49,0.18,0.16,0.00,0.00,0.00,58,32,33.10,33.50,0.50,0.63,3.82,5.41,0.86,14.28,0.55,0.88,6.12,1.75,0.12,0.39,0.18,0.02,0.20
..\data\indiv_files\STAT_A_EN_corrected\698.txt,1,46,7,29,7,80,8,43,8,0.54,0.19,0.15,0.00,0.00,0.00,46,34,33.80,35.90,0.57,0.68,3.64,5.14,0.87,15.07,0.67,0.89,7.11,1.89,0.19,0.58,0.07,0.09,0.16
..\data\indiv_files\STAT_A_EN_corrected\699.txt,1,49,4,31,4,84,5,46,5,0.55,0.11,0.08,0.09,0.09,0.21,49,35,34.10,33.00,0.58,0.70,3.78,5.35,0.88,15.82,0.67,0.73,5.82,1.71,0.17,0.61,0.13,0.00,0.13
..\data\indiv_files\STAT_A_EN_corrected\700.txt,1,50,6,28,5,78,7,38,6,0.49,0.16,0.12,0.00,0.00,0.00,50,35,36.10,36.40,0.64,0.70,4.00,5.66,0.90,18.54,0.74,0.89,7.11,1.89,0.21,0.65,0.21,0.00,0.21
..\data\indiv_files\STAT_A_EN_corrected\701.txt,1,56,8,32,7,97,13,52,12,0.54,0.23,0.14,0.00,0.00,0.00,56,31,34.20,33.80,0.58,0.62,4.02,5.69,0.88,16.54,0.62,0.91,9.09,2.13,0.19,0.52,0.12,0.02,0.13
..\data\indiv_files\STAT_A_EN_corrected\702.txt,1,59,5,37,5,103,6,52,6,0.50,0.12,0.08,0.08,0.08,0.20,59,34,35.30,33.70,0.57,0.70,4.11,5.81,0.88,16.74,0.71,0.92,10.08,2.25,0.21,0.64,0.12,0.04,0.15
..\data\indiv_files\STAT_A_EN_corrected\703.txt,1,59,3,30,3,125,4,60,4,0.48,0.07,0.05,0.08,0.08,0.20,59,36,34.10,31.60,0.47,0.67,3.73,5.28,0.84,13.49,0.50,0.75,6.75,1.84,0.15,0.42,0.08,0.03,0.12
..\data\indiv_files\STAT_A_EN_corrected\705.txt,1,45,4,26,4,81,6,38,6,0.47,0.16,0.09,0.00,0.00,0.00,45,34,33.10,33.70,0.56,0.68,3.54,5.00,0.87,14.27,0.68,0.67,2.67,1.15,0.11,0.64,0.21,0.00,0.21
..\data\indiv_files\STAT_A_EN_corrected\706.txt,1,56,5,32,5,132,10,62,10,0.47,0.16,0.09,0.10,0.10,0.22,56,27,31.90,32.70,0.42,0.61,3.45,4.87,0.82,12.08,0.52,0.80,6.40,1.79,0.13,0.41,0.10,0.06,0.16
..\data\indiv_files\STAT_A_EN_corrected\707.txt,1,32,5,18,4,56,12,26,9,0.46,0.35,0.16,0.14,0.14,0.27,32,32,29.70,31.40,0.57,0.64,3.02,4.28,0.86,12.57,0.69,0.71,3.57,1.34,0.19,0.67,0.08,0.12,0.19
..\data\indiv_files\STAT_A_EN_corrected\710.txt,1,37,3,22,3,72,7,36,7,0.50,0.19,0.08,0.00,0.00,0.00,37,30,29.10,29.70,0.51,0.60,3.08,4.36,0.84,11.93,0.61,0.89,7.11,1.89,0.22,0.41,0.11,0.03,0.14
..\data\indiv_files\STAT_A_EN_corrected\712.txt,1,40,6,20,6,55,7,25,7,0.45,0.28,0.15,0.11,0.11,0.24,40,36,37.30,37.30,0.73,0.72,3.81,5.39,0.92,21.90,0.80,0.67,4.00,1.41,0.24,0.83,0.16,0.00,0.16
..\data\indiv_files\STAT_A_EN_corrected\713.txt,1,59,9,38,9,112,12,57,12,0.51,0.21,0.15,0.23,0.69,0.59,59,35,34.50,34.00,0.53,0.68,3.94,5.57,0.86,15.09,0.67,0.92,11.08,2.35,0.21,0.63,0.09,0.02,0.11
..\data\indiv_files\STAT_A_EN_corrected\714.txt,1,49,3,29,3,86,3,40,3,0.47,0.07,0.06,0.00,0.00,0.00,49,33,32.70,30.00,0.57,0.66,3.74,5.28,0.87,15.32,0.72,0.70,4.90,1.57,0.17,0.80,0.12,0.05,0.17
..\data\indiv_files\STAT_A_EN_corrected\715.txt,1,42,8,27,8,61,11,34,11,0.56,0.32,0.19,0.00,0.00,0.00,42,36,35.60,35.80,0.69,0.72,3.80,5.38,0.91,19.67,0.79,0.90,8.10,2.01,0.26,0.72,0.18,0.00,0.18
..\data\indiv_files\STAT_A_EN_corrected\716.txt,1,61,12,33,11,111,22,56,21,0.50,0.38,0.20,0.36,1.79,0.94,61,39,36.20,38.20,0.55,0.79,4.09,5.79,0.87,16.09,0.59,0.79,8.64,2.08,0.20,0.52,0.14,0.04,0.18
..\data\indiv_files\STAT_A_EN_corrected\717.txt,1,44,9,25,9,83,12,41,12,0.49,0.29,0.20,0.17,0.17,0.29,44,34,31.80,33.90,0.53,0.68,3.42,4.83,0.86,13.36,0.61,0.83,4.17,1.44,0.12,0.52,0.15,0.00,0.15
..\data\indiv_files\STAT_A_EN_corrected\718.txt,1,58,8,32,8,90,9,45,9,0.50,0.20,0.14,0.10,0.10,0.22,58,37,37.90,38.70,0.64,0.74,4.32,6.11,0.90,20.01,0.71,0.90,8.10,2.01,0.20,0.62,0.16,0.02,0.18
..\data\indiv_files\STAT_A_EN_corrected\720.txt,1,39,6,19,5,68,10,31,9,0.46,0.29,0.15,0.00,0.00,0.00,39,31,32.80,31.60,0.57,0.62,3.34,4.73,0.87,13.91,0.61,0.75,2.25,1.06,0.10,0.55,0.13,0.06,0.19
..\data\indiv_files\STAT_A_EN_corrected\721.txt,1,39,4,23,4,61,5,28,5,0.46,0.18,0.10,0.14,0.14,0.27,39,37,33.60,34.70,0.64,0.74,3.53,4.99,0.89,16.41,0.82,1.00,7.00,1.87,0.25,0.85,0.14,0.04,0.18
..\data\indiv_files\STAT_A_EN_corrected\723.txt,1,59,7,33,7,134,8,61,8,0.46,0.13,0.12,0.17,0.50,0.50,59,36,34.00,34.70,0.44,0.70,3.60,5.10,0.83,12.70,0.54,0.72,9.39,2.17,0.21,0.48,0.08,0.02,0.10
..\data\indiv_files\STAT_A_EN_corrected\724.txt,1,43,4,24,4,76,6,35,6,0.46,0.17,0.09,0.33,0.67,0.58,43,30,32.30,30.20,0.57,0.60,3.49,4.93,0.87,14.30,0.69,0.83,4.17,1.44,0.14,0.55,0.17,0.06,0.23
..\data\indiv_files\STAT_A_EN_corrected\725.txt,1,56,4,30,4,105,5,51,5,0.49,0.10,0.07,0.08,0.08,0.20,56,37,34.80,35.40,0.53,0.69,3.86,5.47,0.86,14.96,0.59,0.92,10.08,2.25,0.22,0.42,0.16,0.00,0.16
..\data\indiv_files\STAT_A_EN_corrected\726.txt,1,36,5,21,5,56,6,30,6,0.54,0.20,0.14,0.20,0.20,0.32,36,35,34.10,32.50,0.64,0.70,3.40,4.81,0.89,15.93,0.70,1.00,5.00,1.58,0.17,0.56,0.17,0.07,0.23
..\data\indiv_files\STAT_A_EN_corrected\727.txt,1,43,2,24,2,64,2,32,2,0.50,0.06,0.05,0.17,0.17,0.29,43,36,34.80,36.70,0.67,0.72,3.80,5.38,0.90,18.89,0.75,1.00,6.00,1.73,0.19,0.53,0.25,0.03,0.28
..\data\indiv_files\STAT_A_EN_corrected\728.txt,1,43,4,24,3,113,7,51,6,0.45,0.12,0.09,0.10,0.10,0.22,43,25,28.30,29.80,0.38,0.56,2.86,4.05,0.80,10.05,0.47,0.60,3.60,1.34,0.12,0.48,0.14,0.00,0.14
..\data\indiv_files\STAT_A_EN_corrected\729.txt,1,37,3,19,3,75,7,38,7,0.51,0.18,0.08,0.17,0.17,0.29,37,28,29.20,28.10,0.49,0.56,3.02,4.27,0.84,11.46,0.50,0.83,4.17,1.44,0.13,0.33,0.11,0.03,0.13
..\data\indiv_files\STAT_A_EN_corrected\730.txt,1,15,0,8,0,17,0,8,0,0.47,0.00,0.00,0.00,0.00,0.00,15,15,15,15,0.88,0.88,2.57,3.64,0.96,27.85,1.00,1.00,2.00,1.00,0.25,1.00,0.12,0.00,0.12
..\data\indiv_files\STAT_A_EN_corrected\732.txt,1,65,4,36,3,160,4,68,3,0.42,0.04,0.06,0.10,0.10,0.22,65,29,32.10,29.30,0.41,0.57,3.63,5.14,0.82,12.42,0.53,0.70,4.90,1.57,0.10,0.47,0.16,0.03,0.19
..\data\indiv_files\STAT_A_EN_corrected\733.txt,1,63,10,37,9,151,12,64,11,0.42,0.17,0.16,0.09,0.09,0.21,63,31,32.30,30.90,0.42,0.65,3.63,5.13,0.83,12.51,0.58,0.73,5.82,1.71,0.12,0.59,0.16,0.00,0.16
..\data\indiv_files\STAT_A_EN_corrected\734.txt,1,23,2,10,2,35,3,13,3,0.37,0.23,0.09,0.00,0.00,0.00,23,23,23,23,0.66,0.66,2.75,3.89,0.88,13.08,0.77,1.00,2.00,1.00,0.15,0.62,0.15,0.08,0.23
..\data\indiv_files\STAT_A_EN_corrected\735.txt,1,55,4,31,4,117,4,55,4,0.47,0.07,0.07,0.22,0.44,0.47,55,34,32.30,32.50,0.47,0.65,3.60,5.08,0.84,13.05,0.56,0.67,4.00,1.41,0.11,0.60,0.15,0.00,0.15
..\data\indiv_files\STAT_A_EN_corrected\736.txt,1,66,13,42,13,155,15,74,15,0.48,0.20,0.20,0.15,0.31,0.39,66,31,31.00,31.30,0.43,0.62,3.75,5.30,0.83,12.94,0.57,0.85,9.31,2.16,0.15,0.50,0.16,0.04,0.20
..\data\indiv_files\STAT_A_EN_corrected\737.txt,1,51,3,33,3,92,5,49,5,0.53,0.10,0.06,0.00,0.00,0.00,51,32,32.90,34.40,0.55,0.64,3.76,5.32,0.87,15.05,0.67,1.00,10.00,2.24,0.20,0.56,0.16,0.00,0.16
